,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
10,6.758322128849861,6.514543263818233,5.925182072827971,6.7599742128747575,0.7872886101344665,0.8230955819247023,0.8935541743419387,0.8009733676397902,0.16606549868341006,0.1668845819210928,0.16941028621222065,0.16542944544615362,151.24849579828157,126.9152290437626,77.71852100838385,142.7851870411537,0.0012286565724321714,0.0012283879041412133,0.0012548637494207767,0.0012286740426411258,0.03505219782598762,0.035048365213533335,0.03542405608369511,0.035052447027862775,fertil_10-12
11,6.957134453779934,6.796926377191499,6.367428571427043,7.2047092473327305,0.9071079875703126,0.917104888288239,0.9316484154341969,0.8980036974551503,0.17596661552564388,0.17266470206917817,0.17658869969920205,0.1722130805628898,147.17651820725106,132.19417199678324,110.33847619044796,162.65638935186306,0.0006768259578334917,0.0006731751949569161,0.0006890416794162868,0.0006696963469382157,0.026015878955620388,0.02594561995707399,0.02624960341445727,0.025878491975735673,fertil_10-12
12,8.797644257700092,8.192899531554323,6.915470588234025,8.868882595380759,0.9111921766827589,0.9288977377234828,0.9660113563318276,0.9178411701043308,0.16713749299688907,0.16794346427230222,0.17343538253571833,0.16340481593713277,346.56463025198354,278.40095885326525,132.71849019604733,321.7257527814822,0.0006230978352116648,0.0006244977891884609,0.0006531357954940898,0.0006199559264784408,0.024961927714254456,0.024989953765232557,0.025556521584403653,0.024898914162638515,fertil_10-12
13,8.067338501294616,7.658928460117074,6.878469295411695,7.553143245996347,0.95666046445959,0.9644558281857215,0.9687975644126979,0.9630088443525159,0.16138991468443445,0.15829093424762367,0.1696007947139226,0.16224000980328265,181.4868888889505,148.71741953582836,130.53787718166373,154.82377096019906,0.0004558262157058638,0.00046059596113928817,0.0004970371313161412,0.00046124668795921684,0.02135008701869535,0.021461499508172492,0.02229432957763344,0.021476654487121983,fertil_10-12
14,7.68942016806524,7.301098486555967,6.845627450978756,7.903498153237968,0.9158067277989426,0.9310541498798068,0.9435862611985033,0.9085617380118758,0.1598247840498381,0.1601241635934511,0.16395067012336453,0.1589048958725897,184.42207563020241,151.54166197471292,123.59241176467188,200.97888890144293,0.0008039690072098561,0.0008039761254599431,0.0008293108419831169,0.0008014170227691238,0.028354347236532462,0.02835447275933628,0.028797757586019036,0.02830930982502265,fertil_10-12
15,6.678206718349208,6.712178195193975,6.149466063349955,6.96161977684237,0.9717062336386548,0.9710614322929567,0.9762383858621234,0.9700421463945247,0.1935588990152643,0.19347234934329502,0.2008903431532324,0.18737393101418778,150.1371886305644,152.94109335721242,127.2732411118628,158.3793842334357,0.0009560673203410667,0.0009490961841267592,0.0009921642514299066,0.0009355229658809595,0.03092033829603206,0.030807404696383614,0.03149863888217881,0.030586319913990297,fertil_10-12
16,9.459453781509469,8.83106616819265,6.7142016806709925,8.972965744788302,0.918921685298407,0.9356984526616675,0.9752012617153399,0.9327881840388674,0.16092192314653372,0.1597215744466587,0.17198893076262442,0.1599090166154764,383.5437731091117,305.61133507506634,118.2368739495519,319.44213943072396,0.0006564116587802634,0.0006582400523287007,0.0006956983224657037,0.0006600124197719284,0.02562053197691772,0.025656189357125908,0.02637609376813981,0.025690706875676435,fertil_10-12
17,6.696574229689615,6.556559952255784,5.747126050418781,6.657239538760971,0.9197798861909438,0.9316753332012591,0.9541160976990042,0.9217308456487652,0.1934093899793958,0.19118403927180655,0.19547266534253357,0.19125889055586373,160.01428291311905,136.92767499214625,91.77579271706014,156.85710666189757,0.0019617678875451217,0.001964781249586082,0.0019921652268734325,0.0019647245639759347,0.04429184899668472,0.04432585306100811,0.04463367816877108,0.04432521363711556,fertil_10-12
18,6.944434108530182,6.986956386230161,6.366497737558102,7.1712500259750005,0.9716202701724597,0.9715470397870014,0.9771218843644272,0.9710530355455113,0.18782411433427887,0.1874140697238386,0.19342386655810614,0.18236976658113876,157.1874005168696,156.9607964344868,127.84277440209668,159.7374083155523,0.000961483798383885,0.0009552172708977928,0.0009972643425627454,0.0009444920399150651,0.03100780221789163,0.030906589441376295,0.03157949243674992,0.03073258921592948,fertil_10-12
19,7.526865546216851,7.004411400388106,6.905893557421837,7.913078239720234,0.9583781032021231,0.9676645727087461,0.9696535679412008,0.9532509995682674,0.1642506713050315,0.16807901950070536,0.16892779575511313,0.15960357686755763,166.36315686270885,129.62573476421446,121.2705490195787,187.405747488885,0.0006672378127715517,0.0006710780611680851,0.0006821998014886918,0.0006569749309482681,0.02583094680362204,0.025905174409142376,0.02611895483147616,0.025631522212858682,fertil_10-12
20,6.745310077521994,6.435592287075178,5.869952165482545,6.742132794483005,0.9389577021022357,0.9481357252225244,0.9623767836350374,0.9433557207888095,0.16802433218942556,0.17031478597204577,0.17309437556202634,0.16236532568985315,124.2773720930713,105.01299166790403,76.60829476407227,114.80165759348422,0.0007867175717279739,0.0007930959511212313,0.0008252371305640523,0.000786680309646128,0.028048486086203903,0.02816195929123596,0.028726940849384788,0.028047821834255294,fertil_10-12
21,8.162322128848809,7.560143687222667,6.908190476189161,8.430712580516309,0.9343683608997493,0.9499100048298876,0.9664266210626559,0.9334760380756512,0.16363960761152152,0.16595557741635505,0.1710478586117841,0.1624881829869395,238.77036694671048,184.79478401877427,127.93955742293709,245.43572361610643,0.0008858478528656707,0.0008914525391548384,0.0009030938846119653,0.0008841077047686815,0.029763196281072882,0.029857202466990078,0.03005152050416027,0.029733948691162457,fertil_10-12
22,8.389761904759128,7.798041191839741,6.5596022408951,8.433133642630725,0.9122462390253542,0.9319389216852654,0.9678841976753303,0.920546302299853,0.164725364895208,0.1660237013226656,0.17339967317649216,0.16300467036526384,304.36330252091193,237.95325379492243,112.7907114845649,277.84322215222306,0.0011727696921898538,0.0011740636011032524,0.001190175838962602,0.0011666008424193795,0.03424572516665188,0.03426461149791797,0.03449892518561415,0.03415553897129102,fertil_10-12
23,7.392519379848436,7.1234727907431905,6.063348416290761,7.229278783221514,0.9291038393430194,0.9369988927643982,0.9635117505196369,0.939354165315482,0.16978978179233725,0.16949660354171284,0.17574677500800143,0.16501207290848274,179.5577545220534,158.69511656663653,92.59695927603428,152.8464894965906,0.0007961137585225018,0.0008029093638132047,0.0008383935477428441,0.0007998023864393423,0.028215487919270543,0.02833565534469257,0.0289550262949776,0.02828077768448637,fertil_10-12
24,6.540633053219609,6.267642786362161,6.308680672267381,6.8318741272931796,0.9167592388168587,0.9327052952780435,0.9267633119212716,0.9023272766751353,0.17156615863903368,0.17221638474328596,0.1739099702974245,0.16996215744317444,118.63638655458813,96.27314929509558,104.35307843134413,139.73151265711766,0.0012822979583983409,0.001286465595040919,0.0013036017779654335,0.0012777327378969445,0.035809188184016974,0.03586733325800678,0.036105425879851265,0.035745387645078695,fertil_10-12
25,6.537968992250561,6.30513277370432,5.531782805430653,6.609050013507708,0.9333623837609384,0.9412808242656321,0.9654795293425013,0.9366993310030505,0.18016858796027094,0.18014353378284423,0.18442511535183587,0.1743958837158732,127.27020155043603,111.22465819605091,65.93187588882812,120.03647121162139,0.0014217405938486318,0.0014220105917734907,0.0014638283576580786,0.0014233148989457756,0.03770597557216405,0.03770955570904397,0.03826000990143728,0.037726845865322156,fertil_10-12
26,8.165252100837302,7.393557722626924,5.470862745096866,7.875489842802869,0.9075197312020625,0.930596965143431,0.9757853000151022,0.9223190377791001,0.18824551532893183,0.19094991301676442,0.20429938427496777,0.18660313719663946,313.7354313724423,236.15953110225897,82.10983193275142,264.327158686627,0.0020006949721039047,0.0020048647799946724,0.0020481695266326106,0.001998569134638025,0.04472912889945326,0.04477571640961954,0.04525670697954736,0.04470535912659717,fertil_10-12
27,6.684638242896606,6.450282585660425,5.805634130576303,6.703378560892776,0.9389905034248592,0.9461623219694827,0.9635003683528294,0.9431388171594417,0.17355413865548172,0.17447976150282085,0.17684358303257272,0.16784863077201156,127.65575968997028,111.80473019306238,76.38021719458273,118.20090074182204,0.0010678502293537887,0.0010704019893647897,0.0011030528967602086,0.0010691169182391782,0.0326779777427213,0.03271699847731741,0.03321224016473759,0.032697353382791984,fertil_10-12
28,7.619428571425827,7.184943808839295,6.397296918765971,7.6055498626206655,0.8846323156176438,0.9084440483925471,0.9434719124229441,0.8920913767170291,0.16288762778090976,0.16453248306721294,0.16788338775934888,0.16208093103273774,221.28279551813895,176.26121289586055,108.36258543414002,207.7445751318037,0.001282710437115029,0.0012862164557403777,0.0013065170578028301,0.0012795320433884414,0.03581494711869653,0.03586386002287509,0.03614577510308543,0.03577054714969344,fertil_10-12
29,6.656162790700225,6.289115257548926,5.904563671623527,6.6428330251227425,0.9379013118217182,0.9487787216073613,0.9577223847035476,0.9421112482006979,0.16984234663772063,0.17242174505299543,0.174540598951204,0.1655916503410333,123.00177002588819,100.74957404369857,83.87461150615599,113.97766066867999,0.0008275284170965284,0.0008335112627961377,0.0008549183761218331,0.0008297749027551463,0.028766793653386684,0.028870595123691816,0.029238987262246843,0.02880581369715402,fertil_10-12
30,8.242112044816093,7.5948268096043225,7.194669467785937,8.608961871088646,0.9502653291226041,0.9611506043146534,0.9683231814855129,0.9469057210297311,0.15990644016515396,0.16417288251367157,0.16623545403337933,0.15637182807396488,220.25452661059143,172.5949281564142,140.19610364142534,235.88147774879604,0.0007401997465645381,0.0007469976757351142,0.0007631526179093135,0.0007367156113598888,0.02720661218462413,0.02733125821719729,0.027625217065379116,0.027142505620518693,fertil_10-12
31,7.6330728291297705,7.129535268682616,6.922266106441257,7.986838993740502,0.9545117631336245,0.9638812698932614,0.9655905583054075,0.9484481162591668,0.16007592186425523,0.162990689553806,0.16692596963863143,0.15795796130921969,165.08587955178078,131.54634081799963,124.81317366943664,187.75408483855716,0.0007631667294361274,0.0007689722795796508,0.0007946684438474869,0.0007629139172951827,0.027625472474441543,0.02773034943125764,0.028189864204133493,0.027620896388335817,fertil_10-12
32,7.262410852716259,6.993667795625916,6.239425985780202,7.218614291356231,0.942276669525029,0.9488654021404022,0.9639019637647628,0.9474671032241206,0.16865782410174227,0.16987680895460242,0.1730843825180294,0.16188451583184144,160.33206459956034,141.06544143624404,100.47541822884905,145.02236270705157,0.0007483731079204271,0.0007490588524424818,0.0007806546574077186,0.000746872925177812,0.027356408900300257,0.027368939556411054,0.02794019787703227,0.027328975926254755,fertil_10-12
33,7.627389355740465,7.115842191794134,6.916201680670908,7.9893388811329835,0.9546959599423228,0.9640945605686274,0.9656622151031116,0.9485314477950305,0.1594352537772986,0.1631274700661986,0.1654985507521228,0.1570312546549119,163.60912044814194,130.12985056981248,123.93950700277001,186.53420735555846,0.0007698410344522592,0.000775553877192183,0.0008019263470087404,0.0007670785680775681,0.02774600934282729,0.02784876796542682,0.028318304098387325,0.027696183276357197,fertil_10-12
34,7.837625323000915,7.744802813391626,6.98169618616838,8.054223720574338,0.9668163152168059,0.9685385284424975,0.9758720361589637,0.9672466301607298,0.1680144735172128,0.167506722846331,0.17278553554076143,0.161226398476644,192.17896382438443,181.5024024976137,140.58559534586058,189.00912949076766,0.000697821782212104,0.000690287812295741,0.0007168478808160877,0.0006824707524756691,0.026416316590548803,0.026273328915379965,0.026774015029802454,0.026124141181590434,fertil_10-12
35,7.829806722686339,7.271322237738748,5.70445378151133,7.450821472007638,0.8300988654335517,0.8633309782806277,0.9534785018239814,0.8658932960591101,0.17541557908979813,0.1773413273347276,0.18503814833189708,0.17496029411323313,308.529308123153,249.5585615513423,85.36863865543832,244.88214213330008,0.001548880132444007,0.001543851940777385,0.0015681680397641637,0.0015428240271792245,0.03935581446805551,0.0392918813596064,0.03960010151204368,0.0392787986982701,fertil_10-12
36,4.840815126049806,4.94922807531222,4.567302521008084,4.795949506779223,0.9064969539390229,0.9015879127576621,0.9269171101148743,0.9137646073207157,0.2135983402587051,0.21154185597393727,0.21580366905006124,0.21177404375830938,54.576630252093025,57.71770134228522,42.806792717083894,50.576072023785144,0.0035453187392592515,0.003539264984678947,0.003553142955220503,0.003521707016095138,0.05954257921235233,0.0594917219844824,0.05960824569822956,0.05934397202829566,fertil_10-12
37,7.067258397936052,6.883150310638788,5.819834518423696,7.048590188461913,0.923831892279731,0.9331993234203082,0.9627919213153847,0.9289275844133899,0.1808458121831902,0.18048854641936674,0.188701227757803,0.17908823775112775,167.2784935401333,146.6732057889016,81.41404783453345,156.052309514461,0.0014942383570708752,0.0014843726945428497,0.0015311967454589486,0.0014822711691005977,0.03865537940663466,0.03852755759898167,0.03913050913876471,0.0385002749224028,fertil_10-12
38,7.719008403359501,7.080466533040049,7.003619047617797,8.100851313005549,0.9526045096024942,0.9645288235512305,0.967393078608317,0.9490016686074209,0.16808723712455048,0.1722979887610076,0.1727241164907024,0.16391209233402476,199.5445490195598,149.78398214046706,137.1644593837216,215.350316427231,0.0006957373498411704,0.000701548678937795,0.0007147277773848563,0.0006878115344775126,0.026376833582543044,0.026486764221735258,0.02673439315535059,0.026226161260800494,fertil_10-12
39,8.518527131787627,8.078594136350329,6.3056574014236295,8.27191077773675,0.8897224126985147,0.9060384687763755,0.9634675330023229,0.9066391291885405,0.17556016312633171,0.17424955946551732,0.18062683212345446,0.16873111027973173,346.22558139554394,293.744633989341,114.57866063351076,292.0230276145418,0.0005905641554670434,0.000593510836867388,0.0006294541763798727,0.0005865903461419226,0.024301525784753586,0.024362077843800352,0.02508892537315763,0.024219627291556793,fertil_10-12
40,6.147554621847372,5.986760168462124,5.897369747897678,6.35361582811719,0.881615901160902,0.8960551115625426,0.8902753098939937,0.8641245721497844,0.18133467569831901,0.18346686314209007,0.18632408685305718,0.18050469371588107,104.72635574226754,92.29268107294305,97.13198039212652,120.64409823884571,0.0017511338182322797,0.0017546163750795955,0.0017774547152184014,0.0017386613392430465,0.04184655085227789,0.041888141222541676,0.04215987091083654,0.04169725817416592,fertil_10-12
41,6.119476190474852,5.952060154949047,5.7365098039204225,6.207057114545524,0.8579513407003243,0.875216397861905,0.8811619371889973,0.8456191166129272,0.1760694173315928,0.1776548642403927,0.18168753429252948,0.1765648247697755,98.37958823526759,86.74463706591351,82.41513165264087,107.31827395164498,0.0018242595704939597,0.001830316578094784,0.0018537156666579785,0.0018262423746425488,0.04271135177554042,0.042782199313438574,0.04305479841618096,0.04273455714808039,fertil_10-12
42,7.65742635659267,7.448490452347068,6.309191984487235,7.384087934010067,0.931627334300686,0.9381133051215037,0.9647686995413154,0.9443086644483705,0.16668314000961737,0.16512583972804054,0.17099531261505485,0.16183583560781212,191.249069767542,172.32660980328782,98.50432579187313,155.1821326906401,0.0007566490795835819,0.0007604263440910451,0.0007840407753773494,0.0007564583386050409,0.027507255035418964,0.027575828982843744,0.028000728122271203,0.02750378771378664,fertil_10-12
43,6.000187675068607,5.836978064052186,5.8789327731078975,6.239051731905325,0.8892482457672344,0.9072042084994679,0.8956735910349629,0.8680972379710588,0.17914365483775807,0.1789121045184228,0.18138254133771586,0.1767249911590885,95.8697394957713,80.61904306113894,90.29685434171157,114.593382617926,0.0016042159922784146,0.001606817266703957,0.0016267941843395722,0.0015977072768851544,0.04005266523314541,0.04008512525493661,0.040333536719950214,0.03997133068694554,fertil_10-12
44,6.266788113697536,5.973273837971963,5.369391079509476,6.373085793838962,0.9381211585691701,0.9467732111518588,0.9666993297349529,0.9404270511813764,0.18233651291472325,0.18551623292983124,0.1889931087873975,0.1780364569923052,116.18736175715392,99.0171109772358,62.517636716234534,110.95200718934616,0.0016729527205239644,0.0016796765893379022,0.0017195099232882832,0.0016736776310562825,0.04090174471246874,0.04098385766784164,0.041466973886314436,0.040910605361645314,fertil_10-12
45,8.373554621845976,8.011384622315955,6.541619047617679,8.228069681547753,0.9292474408394861,0.9417872129779797,0.9735158659313473,0.9373963166638448,0.17020784105861353,0.16743734162076557,0.17526404178789579,0.16750886805783127,304.5220364144701,252.47968559980447,116.49557983190334,271.51062452148165,0.0007604939073659367,0.0007665006284608058,0.0008115656968663249,0.0007682631091093891,0.027577054000852533,0.027685747749714218,0.028487992152244162,0.027717559580695213,fertil_10-12
46,7.9051266149913,7.527315747919695,5.995255332903299,7.53471803769456,0.8926275285403893,0.9105771778582533,0.9680452856676138,0.9148712565191063,0.16876069914809924,0.16758485684670352,0.17589117094517598,0.1668287417247882,268.6626925066091,225.28170517597516,84.72039560440955,214.58229528131486,0.0008424009040601357,0.0008442658993296963,0.0008709166913546205,0.0008452427484777059,0.029024143468156568,0.029056254048478038,0.029511297690115568,0.02907305880841756,fertil_10-12
47,6.689985994395923,6.372702806181229,6.2401596638640076,6.880672604839321,0.9335432777523415,0.9473610315006602,0.9464463088944399,0.9243643931310167,0.16251971717520747,0.16389614418735293,0.16851671931568568,0.16158661279232478,119.51863025205967,94.974286068215,96.93150980389002,136.4953014504184,0.0008370183249762359,0.0008403090418559821,0.0008573222073135135,0.0008296104442451165,0.02893126898316484,0.028988084480627244,0.02928006501552743,0.028802958949474558,fertil_10-12
48,7.6364470284273045,7.360696698321238,5.958707175178816,7.571030814306423,0.9448137284015323,0.9537554823009418,0.9800113950237999,0.9520100872258344,0.1975848988593863,0.193875506806454,0.19631845573915396,0.18500427736857747,264.44409560736744,221.87302345883592,96.51712475761178,230.31339476809205,0.00043131338928661305,0.0004231195956033038,0.00044299210307198846,0.00041752561293709184,0.020768085835883215,0.02056987106433348,0.021047377581826874,0.02043344349191031,fertil_10-12
49,7.128165266104564,6.730867978921274,6.766086834732185,7.365828115852341,0.8983616654841433,0.9196317493961098,0.9124077763854018,0.8871299428876359,0.1671466048514083,0.16788306548952944,0.1698847675560709,0.16543824961719134,155.99073669463402,123.63124408812911,134.17868627446995,173.62639633353675,0.0007822584720154466,0.0007871192435547316,0.00080981706407974,0.0007804878355177567,0.0279688839966032,0.028055645484549658,0.028457284903513548,0.027937212379150443,fertil_10-12
50,6.733613445376671,6.577338858611274,6.407333333331783,6.890779131572024,0.854439551367218,0.8700453902439989,0.8662364248390706,0.8386998189556624,0.16359418416922433,0.1648947038199259,0.1690897261814302,0.163028169322362,118.19897478988534,105.72332890412463,108.48873389352812,131.22293196254998,0.0010839635501253815,0.0010902288604346551,0.0011095841630763973,0.001074747681429703,0.03292360171860578,0.03301861384786853,0.03331042123835118,0.03278334457357429,fertil_10-12
51,8.261819121450888,8.041213871633515,7.054994182289982,7.930145760178388,0.9476333348234922,0.9525900977397694,0.964277911672442,0.9534499680043349,0.16038122103518807,0.15898793072191625,0.16810856907242017,0.16156913976050732,212.03978811380654,191.21190288201905,144.7606541693933,187.82465923500075,0.0005164286768297049,0.0005177092777146507,0.0005470388319615158,0.0005173259059705993,0.022725067146869005,0.022753225655160428,0.023388861279709957,0.02274479953683038,fertil_10-12
52,7.636641456580926,7.141392842665752,6.9358935574216245,7.99736498356063,0.9547499899286903,0.9639519637924333,0.9657290219401994,0.9485461935900246,0.15939945389618332,0.16283401293943925,0.1650959955685398,0.15743570316872374,164.20470308119005,131.2749735372463,124.29577591033379,187.37766879873416,0.000764775769130429,0.0007704367972011396,0.0007964364530119504,0.0007632965778571468,0.027654579532699987,0.027756743274403424,0.028221205732780988,0.02762782253195403,fertil_10-12
53,8.778279069772053,8.329175930354099,5.929747899160611,8.10945778877018,0.8625162675293067,0.8876716727135151,0.967394964735641,0.8958391498496355,0.16544370263363212,0.1645772826187763,0.17826632881134732,0.16601723342170185,348.2804444446329,285.4063675276934,83.1723025210213,264.7142897958486,0.0008525920617763996,0.0008614166377241875,0.0009030639112589554,0.0008571584354110377,0.029199179128468658,0.02934990013141761,0.03005102180058035,0.02927726823682561,fertil_10-12
54,9.09558823529096,8.447603711546243,6.564823529410631,8.489724561958285,0.9360890469393742,0.9491176337673087,0.9791009957170898,0.9490858635452383,0.15970267286015302,0.16148343256575778,0.173683930833927,0.1597745233627021,334.81408123238873,267.54249245534754,109.73330532210386,267.7088700959962,0.0008079537775885164,0.0008153143491538187,0.000847251292673375,0.0008135683689513466,0.028424527746094858,0.028553709901759153,0.029107581360761924,0.028523119902131088,fertil_10-12
55,8.392240896355457,7.9982602135057785,6.111784313724213,7.991565695241921,0.9048781043351984,0.9239548385582578,0.9726899529149965,0.9212060338981635,0.16888931884488953,0.16652799425361808,0.1765088149899255,0.16819045398331534,330.2408515404995,264.8770381965437,94.71808123246844,274.4513028693202,0.0012611905114976905,0.0012663795671130783,0.001292991200401163,0.001269034228943798,0.03551324417027668,0.03558622721100227,0.0359581868341712,0.035623506690720355,fertil_10-12
56,6.857108527134736,6.939657053215317,6.3360361990965615,7.066579051262256,0.9682327170685223,0.9676225721403262,0.973749090350968,0.9675336081458141,0.17779778559535275,0.17754716161074913,0.183565307149247,0.17248088387674046,145.84940826880143,148.16494119729853,121.74546347772676,148.6281816860039,0.0007214553312108867,0.0007200724440766471,0.0007485775458808895,0.0007149124985333623,0.02685992053619829,0.026834165611709395,0.027360145209426236,0.02673784767952279,fertil_10-12
57,7.719008403359501,7.080466533040049,7.003619047617797,8.100851313005549,0.9526045096024942,0.9645288235512305,0.967393078608317,0.9490016686074209,0.16808723712455048,0.1722979887610076,0.1727241164907024,0.16391209233402476,199.5445490195598,149.78398214046706,137.1644593837216,215.350316427231,0.0006957373498411704,0.000701548678937795,0.0007147277773848563,0.0006878115344775126,0.026376833582543044,0.026486764221735258,0.02673439315535059,0.026226161260800494,fertil_13-15
58,8.518527131787627,8.078594136350329,6.3056574014236295,8.27191077773675,0.8897224126985147,0.9060384687763755,0.9634675330023229,0.9066391291885405,0.17556016312633171,0.17424955946551732,0.18062683212345446,0.16873111027973173,346.22558139554394,293.744633989341,114.57866063351076,292.0230276145418,0.0005905641554670434,0.000593510836867388,0.0006294541763798727,0.0005865903461419226,0.024301525784753586,0.024362077843800352,0.02508892537315763,0.024219627291556793,fertil_13-15
59,8.162322128848809,7.560143687222667,6.908190476189161,8.430712580516309,0.9343683608997493,0.9499100048298876,0.9664266210626559,0.9334760380756512,0.16363960761152152,0.16595557741635505,0.1710478586117841,0.1624881829869395,238.77036694671048,184.79478401877427,127.93955742293709,245.43572361610643,0.0008858478528656707,0.0008914525391548384,0.0009030938846119653,0.0008841077047686815,0.029763196281072882,0.029857202466990078,0.03005152050416027,0.029733948691162457,fertil_13-15
60,6.119476190474852,5.952060154949047,5.7365098039204225,6.207057114545524,0.8579513407003243,0.875216397861905,0.8811619371889973,0.8456191166129272,0.1760694173315928,0.1776548642403927,0.18168753429252948,0.1765648247697755,98.37958823526759,86.74463706591351,82.41513165264087,107.31827395164498,0.0018242595704939597,0.001830316578094784,0.0018537156666579785,0.0018262423746425488,0.04271135177554042,0.042782199313438574,0.04305479841618096,0.04273455714808039,fertil_13-15
